   179    0.51619E+04    0.76628E+00   -0.34133E+02    0.27056E+07    0.19846E+04
   180    0.51847E+04    0.75623E+00   -0.33386E+02    0.26907E+07    0.19602E+04
   181    0.52070E+04    0.74635E+00   -0.32612E+02    0.26760E+07    0.19361E+04
   182    0.52289E+04    0.73667E+00   -0.31813E+02    0.26615E+07    0.19124E+04
   183    0.52503E+04    0.72723E+00   -0.30987E+02    0.26470E+07    0.18890E+04
   184    0.52712E+04    0.71807E+00   -0.30136E+02    0.26327E+07    0.18659E+04
   185    0.52917E+04    0.70921E+00   -0.29258E+02    0.26185E+07    0.18431E+04
   186    0.53117E+04    0.70070E+00   -0.28355E+02    0.26044E+07    0.18206E+04
   187    0.53311E+04    0.69257E+00   -0.27427E+02    0.25904E+07    0.17985E+04
   188    0.53501E+04    0.68486E+00   -0.26474E+02    0.25766E+07    0.17767E+04
   189    0.53686E+04    0.67760E+00   -0.25495E+02    0.25629E+07    0.17552E+04
   190    0.53865E+04    0.67081E+00   -0.24491E+02    0.25493E+07    0.17340E+04
   191    0.54039E+04    0.66455E+00   -0.23463E+02    0.25358E+07    0.17131E+04
   192    0.54208E+04    0.65884E+00   -0.22410E+02    0.25224E+07    0.16926E+04
   193    0.54371E+04    0.65372E+00   -0.21333E+02    0.25091E+07    0.16723E+04
   194    0.54529E+04    0.64923E+00   -0.20232E+02    0.24960E+07    0.16524E+04
   195    0.54681E+04    0.64539E+00   -0.19106E+02    0.24829E+07    0.16328E+04
   196    0.54828E+04    0.64225E+00   -0.17956E+02    0.24700E+07    0.16134E+04
   197    0.54969E+04    0.63983E+00   -0.16783E+02    0.24571E+07    0.15944E+04
   198    0.55103E+04    0.63817E+00   -0.15586E+02    0.24444E+07    0.15757E+04
   199    0.55232E+04    0.63732E+00   -0.14366E+02    0.24318E+07    0.15573E+04
   200    0.55355E+04    0.63729E+00   -0.13122E+02    0.24193E+07    0.15391E+04
   201    0.55472E+04    0.63814E+00   -0.11856E+02    0.24068E+07    0.15213E+04
   202    0.55583E+04    0.63988E+00   -0.10567E+02    0.23945E+07    0.15038E+04
   203    0.55688E+04    0.64255E+00   -0.92562E+01    0.23823E+07    0.14865E+04
   204    0.55787E+04    0.64618E+00   -0.79244E+01    0.23702E+07    0.14696E+04
   205    0.55879E+04    0.65081E+00   -0.65721E+01    0.23581E+07    0.14529E+04
   206    0.55966E+04    0.65646E+00   -0.52001E+01    0.23462E+07    0.14365E+04
   207    0.56046E+04    0.66316E+00   -0.38090E+01    0.23344E+07    0.14203E+04
   208    0.56121E+04    0.67096E+00   -0.23995E+01    0.23226E+07    0.14045E+04
   209    0.56189E+04    0.67987E+00   -0.97227E+00    0.23110E+07    0.13889E+04
   210    0.56252E+04    0.68993E+00    0.47208E+00    0.22994E+07    0.13735E+04
   211    0.56308E+04    0.70117E+00    0.19329E+01    0.22880E+07    0.13584E+04
   212    0.56358E+04    0.71363E+00    0.34094E+01    0.22766E+07    0.13436E+04
   213    0.56403E+04    0.72733E+00    0.49010E+01    0.22653E+07    0.13290E+04
   214    0.56441E+04    0.74231E+00    0.64070E+01    0.22542E+07    0.13147E+04
